goos: darwin
goarch: arm64
pkg: github.com/pkg/json
cpu: Apple M4 Max
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3510	    342647 ns/op	2006.41 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3501	    345914 ns/op	1987.47 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3322	    343442 ns/op	2001.77 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3493	    343347 ns/op	2002.33 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3558	    342681 ns/op	2006.21 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3504	    342430 ns/op	2007.69 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     764	   1498888 ns/op	 458.67 MB/s	  676763 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     805	   1492651 ns/op	 460.58 MB/s	  676763 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     770	   1522635 ns/op	 451.51 MB/s	  676766 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     810	   1533396 ns/op	 448.35 MB/s	  676765 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     771	   1525795 ns/op	 450.58 MB/s	  676764 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     790	   1518174 ns/op	 452.84 MB/s	  676763 B/op	   22453 allocs/op
PASS
ok  	github.com/pkg/json	100.624s
